Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:51:49.364 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.001000,0.007000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:49.466 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,-0.001000,0.002000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:49.566 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.001000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:49.668 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.001000,0.001000,0.005000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:49.769 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.001000,0.000000,0.001000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:49.869 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.002000,0.002000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:49.969 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,121.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.002000,0.006000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.069 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,121.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,0.000000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.169 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.620000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.003000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.269 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.370 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.001000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.470 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,-0.002000,0.005000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.571 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.001000,0.005000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.672 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.001000,0.000000,0.006000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.773 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.873 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.620000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.001000,0.002000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:50.973 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.620000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.002000,-0.001000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.073 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.174 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.620000,1.000000,115.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,0.000000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.275 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.002000,0.000000,0.006000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.375 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.620000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.002000,-0.001000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.476 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.620000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.003000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.576 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.620000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.002000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.680 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.002000,0.000000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.781 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.070000,1.610000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.001000,0.001000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.882 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.070000,1.610000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.002000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:51.983 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.070000,1.610000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.001000,0.000000,0.005000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.084 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,-0.002000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.186 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.070000,1.610000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.002000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.286 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.070000,1.610000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.002000,0.001000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.386 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.001000,0.003000,0.002000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.487 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,0.001000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.588 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.610000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.003000,0.000000,0.001000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.688 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.610000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.788 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,-0.002000,-0.002000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.889 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:52.989 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,107.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.089 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.610000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.001000,0.001000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.189 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.620000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.001000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.289 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.050000,1.620000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.001000,0.002000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.390 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.002000,0.005000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.491 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.001000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.592 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.693 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.002000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.793 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.893 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.002000,0.000000,0.001000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:53.994 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.003000,0.003000,0.002000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:54.093 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:54.194 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.060000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.001000,-0.001000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.010000
07:51:54.295 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,-0.001000,FlatInitial,ResetBack,0,0.096875,-0.020000
07:51:54.396 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.060000,1.640000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.001000,0.001000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.020000
07:51:54.496 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.060000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.002000,FlatInitial,ResetBack,0,0.096875,-0.020000
07:51:54.597 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.002000,-0.001000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:54.698 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.070000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,-0.001000,-0.004000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:54.798 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.070000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:54.898 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.630000,1.000000,107.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,-0.002000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:54.998 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.630000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.002000,0.000000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:55.099 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.070000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.001000,0.000000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:55.199 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.002000,0.007000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:55.299 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,-0.001000,0.005000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:55.399 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.060000,1.630000,1.000000,122.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.002000,0.000000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.040000
07:51:55.499 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.001000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:55.599 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.640000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,0.002000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:55.699 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.640000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.002000,0.000000,0.005000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:55.801 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.050000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.001000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:55.901 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.060000,1.640000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.040000
07:51:56.002 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:56.102 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.060000,1.630000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.030000
07:51:56.204 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.060000,1.630000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.040000
07:51:56.306 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.060000,1.630000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.000000,-0.002000,0.004000,FlatInitial,ResetBack,0,0.096875,-0.040000
07:51:56.406 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.070000,1.630000,1.000000,108.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,0.001000,-0.001000,0.003000,FlatInitial,ResetBack,0,0.096875,-0.040000
07:51:56.507 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.060000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,4.218521,46.498154,0.000000,-0.002000,0.000000,0.000000,FlatInitial,ResetBack,0,0.096875,-0.040000
