Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:19:11.562 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6000.000000,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.720000,2.020000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.012878,-0.372513,0.000000,33.150589,19.335266,0.000000,0.079000,-0.055000,0.040000,FlatInitial,Hold,0,-0.853125
07:19:11.662 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.687500,5995.898438,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.730000,2.030000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.041412,-0.462006,0.000000,33.153061,19.310242,0.000000,0.020000,-0.069000,0.052000,FlatInitial,Hold,0,-0.853125
07:19:11.763 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,5994.726562,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.710000,1.980000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.026917,-0.526917,0.000000,33.155258,19.285599,0.000000,0.001000,-0.153000,-0.004000,FlatInitial,Hold,0,-0.853125
07:19:11.863 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,5995.898438,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.740000,1.980000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.028000,-0.613297,0.000000,33.156876,19.262299,0.000000,-0.016000,-0.121000,-0.047000,FlatInitial,Hold,0,-0.853125
07:19:11.963 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,5996.484375,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.740000,1.900000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.020309,-0.710541,0.000000,33.156921,19.228424,0.000000,-0.035000,-0.109000,0.025000,FlatInitial,Hold,0,-0.853125
07:19:12.063 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,5995.898438,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.690000,1.810000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.046570,-0.800217,0.000000,33.155167,19.190048,0.000000,0.052000,-0.101000,-0.107000,FlatInitial,Hold,0,-0.853125
07:19:12.164 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.726562,5997.070312,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.650000,1.790000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.031357,-0.853806,0.000000,33.153549,19.148651,0.000000,0.001000,-0.099000,-0.058000,FlatInitial,Hold,0,-0.853125
07:19:12.264 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.312500,5999.414062,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.640000,1.740000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.018295,-0.929657,0.000000,33.152359,19.104156,0.000000,-0.041000,-0.157000,-0.152000,FlatInitial,Hold,0,-0.853125
07:19:12.366 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,5999.414062,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.650000,1.710000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.017838,-1.031281,0.000000,33.151749,19.054672,0.000000,-0.014000,-0.060000,0.056000,FlatInitial,Hold,0,-0.853125
07:19:12.464 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.585938,6002.343750,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.620000,1.690000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.070892,-1.115799,0.000000,33.149384,18.990036,0.000000,-0.085000,-0.125000,0.065000,FlatInitial,Hold,0,-0.853125
07:19:12.566 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6005.273438,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.590000,1.690000,1.000000,105.000000,1,0,-0.000000,0.000000,1,-0.077637,-1.196640,0.000000,33.146469,18.943237,0.000000,-0.049000,-0.089000,0.004000,FlatInitial,Hold,0,-0.853125
07:19:12.666 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.617188,6004.687500,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.570000,1.600000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.054489,-1.316025,0.000000,33.142242,18.867310,0.000000,0.056000,-0.069000,0.092000,FlatInitial,Hold,0,-0.853125
07:19:12.766 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6009.960938,6003.515625,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.570000,1.480000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.023071,-1.412460,0.000000,33.140747,18.798737,0.000000,0.019000,-0.100000,0.015000,FlatInitial,Hold,0,-0.853125
07:19:12.867 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.617188,6003.515625,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.480000,1.350000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.024368,-1.501144,0.000000,33.139908,18.725555,0.000000,-0.083000,-0.199000,0.017000,FlatInitial,Hold,0,-0.853125
07:19:12.968 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.687500,6002.929688,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.490000,1.260000,1.000000,104.000000,1,0,-0.000000,0.000000,1,-0.014145,-1.614700,0.000000,33.139221,18.646866,0.000000,0.039000,-0.127000,-0.032000,FlatInitial,Hold,0,-0.853125
07:19:13.070 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,6000.000000,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.490000,1.190000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.038071,-1.739761,0.000000,33.138229,18.562317,0.000000,-0.073000,-0.041000,-0.033000,FlatInitial,Hold,0,-0.853125
07:19:13.171 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,5998.828125,-6000.000000,-6000.000000,Speed,Speed,10.470000,1.400000,1.110000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.088257,-1.845627,0.000000,33.134903,18.472321,0.000000,0.005000,-0.148000,0.005000,FlatInitial,Hold,0,-0.853125
07:19:13.276 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5991.210938,5996.484375,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.380000,0.890000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.019058,-1.971024,0.000000,33.134613,18.376022,0.000000,-0.026000,-0.051000,-0.017000,FlatInitial,Hold,0,-0.853125
07:19:13.376 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5990.039062,5992.968750,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.390000,0.900000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.004547,-2.042038,0.000000,33.134155,18.275391,0.000000,0.111000,-0.099000,0.020000,FlatInitial,Hold,0,-0.853125
07:19:13.477 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5988.281250,5992.968750,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.340000,0.810000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.027191,-2.150513,0.000000,33.135071,18.170319,0.000000,0.033000,-0.055000,-0.007000,FlatInitial,Hold,0,-0.853125
07:19:13.577 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.968750,5997.070312,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.360000,0.750000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.015518,-2.263916,0.000000,33.136810,18.037384,0.000000,0.012000,-0.088000,-0.006000,FlatInitial,Hold,0,-0.853125
07:19:13.677 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,6000.585938,-6000.000000,-6000.000000,Speed,Speed,10.460000,1.400000,0.750000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.013000,-2.357086,0.000000,33.136993,17.921417,0.000000,0.020000,-0.113000,0.015000,FlatInitial,Hold,0,-0.853125
07:19:13.778 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,6004.101562,-6000.000000,-6000.000000,Speed,Speed,10.450000,1.360000,0.710000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.025177,-2.443115,0.000000,33.136108,17.801025,0.000000,0.069000,-0.007000,0.044000,FlatInitial,Hold,0,-0.853125
07:19:13.878 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,6011.132812,-6000.000000,-6000.000000,Speed,Speed,10.450000,1.380000,0.740000,1.000000,106.000000,1,0,-0.000000,0.000000,1,-0.006775,-2.509369,0.000000,33.135696,17.701981,0.000000,0.083000,-0.102000,0.050000,FlatInitial,Hold,0,-0.853125
07:19:13.978 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,6010.546875,-6000.000000,-6000.000000,Speed,Speed,10.450000,1.420000,0.660000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.036255,-2.604248,0.000000,33.136993,17.573380,0.000000,-0.019000,-0.122000,0.025000,FlatInitial,Hold,0,-0.853125
07:19:14.079 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,6010.546875,-6000.000000,-6000.000000,Speed,Speed,10.440000,1.440000,0.710000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.050949,-2.703873,0.000000,33.140625,17.387085,0.000000,0.077000,-0.089000,-0.067000,FlatInitial,Hold,0,-0.853125
07:19:14.187 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6004.101562,-6000.000000,-6000.000000,Speed,Speed,10.440000,1.490000,0.670000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.069107,-2.772385,0.000000,33.142685,17.304550,0.000000,-0.019000,-0.082000,-0.037000,FlatInitial,Hold,0,-0.853125
07:19:14.287 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,6002.343750,-6000.000000,-6000.000000,Speed,Speed,10.440000,1.490000,0.650000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.034439,-2.873123,0.000000,33.143097,17.135040,0.000000,-0.024000,-0.129000,0.009000,FlatInitial,Hold,0,-0.853125
07:19:14.387 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,5995.312500,-6000.000000,-6000.000000,Speed,Speed,10.440000,1.500000,0.590000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.063553,-2.951675,0.000000,33.141037,17.018173,0.000000,-0.004000,-0.067000,-0.033000,FlatInitial,Hold,0,-0.853125
07:19:14.490 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,5995.312500,-6000.000000,-6000.000000,Speed,Speed,10.440000,1.530000,0.550000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.085693,-3.011734,0.000000,33.136719,16.839188,0.000000,-0.005000,-0.029000,-0.050000,FlatInitial,Hold,0,-0.853125
07:19:14.591 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,5994.140625,-6000.000000,-6000.000000,Speed,Speed,10.440000,1.490000,0.600000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.061646,-3.056244,0.000000,33.133743,16.717972,0.000000,-0.003000,-0.139000,0.011000,FlatInitial,Hold,0,-0.853125
07:19:14.694 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.968750,5996.484375,-6000.000000,-6000.000000,Speed,Speed,10.430000,1.470000,0.460000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.030258,-3.188766,0.000000,33.134323,16.561066,0.000000,0.002000,-0.111000,0.081000,FlatInitial,Hold,0,-0.853125
07:19:14.794 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.968750,5998.242188,-6000.000000,-6000.000000,Speed,Speed,10.440000,1.480000,0.450000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.008865,-3.310318,0.000000,33.135559,16.364914,0.000000,0.017000,-0.142000,0.102000,FlatInitial,Hold,0,-0.853125
07:19:14.895 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.968750,5999.414062,-6000.000000,-6000.000000,Speed,Speed,10.430000,1.520000,0.470000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.027481,-3.422806,0.000000,33.135132,16.161880,0.000000,0.029000,-0.125000,-0.010000,FlatInitial,Hold,0,-0.853125
07:19:14.995 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,6000.585938,-6000.000000,-6000.000000,Speed,Speed,10.420000,1.480000,0.420000,1.000000,111.000000,1,0,-0.000000,0.000000,1,-0.030716,-3.477722,0.000000,33.134216,16.058029,0.000000,-0.005000,-0.184000,0.093000,FlatInitial,Hold,0,-0.853125
07:19:15.095 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,6000.585938,-6000.000000,-6000.000000,Speed,Speed,10.400000,1.460000,0.440000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.033661,-3.586594,0.000000,33.131638,15.809769,0.000000,0.042000,-0.023000,0.012000,FlatInitial,Hold,0,-0.853125
07:19:15.197 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.585938,6000.585938,-6000.000000,-6000.000000,Speed,Speed,10.420000,1.460000,0.460000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.005722,-3.660522,0.000000,33.130737,15.592255,0.000000,0.026000,-0.093000,0.050000,FlatInitial,Hold,0,-0.853125
07:19:15.297 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6002.343750,-6000.000000,-6000.000000,Speed,Speed,10.420000,1.430000,0.440000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.003754,-3.720673,0.000000,33.130692,15.444458,0.000000,-0.042000,-0.195000,0.040000,FlatInitial,Hold,0,-0.853125
07:19:15.398 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,6005.273438,-6000.000000,-6000.000000,Speed,Speed,10.430000,1.440000,0.410000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.014404,-3.810455,0.000000,33.131302,15.255417,0.000000,0.027000,-0.108000,0.027000,FlatInitial,Hold,0,-0.853125
07:19:15.498 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6009.375000,6003.515625,-6000.000000,-6000.000000,Speed,Speed,10.420000,1.440000,0.460000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.011505,-3.922256,0.000000,33.132233,15.061600,0.000000,-0.050000,-0.117000,-0.024000,FlatInitial,Hold,0,-0.853125
07:19:15.599 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,6002.929688,-6000.000000,-6000.000000,Speed,Speed,10.420000,1.410000,0.430000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.038055,-4.022369,0.000000,33.131577,14.862167,0.000000,-0.086000,-0.010000,0.002000,FlatInitial,Hold,0,-0.853125
07:19:15.700 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6002.929688,-6000.000000,-6000.000000,Speed,Speed,10.430000,1.360000,0.350000,1.000000,106.000000,1,0,-0.000000,0.000000,1,-0.094742,-4.092316,0.000000,33.127838,14.658997,0.000000,-0.022000,-0.063000,0.009000,FlatInitial,Hold,0,-0.853125
07:19:15.800 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,5999.414062,-6000.000000,-6000.000000,Speed,Speed,10.430000,1.320000,0.310000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.138092,-4.134094,0.000000,33.120865,14.411560,0.000000,-0.042000,0.030000,0.031000,FlatInitial,Hold,0,-0.853125
07:19:15.902 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.968750,5995.898438,-6000.000000,-6000.000000,Speed,Speed,10.430000,1.340000,0.350000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.137283,-4.163589,0.000000,33.115555,14.245880,0.000000,0.002000,-0.116000,-0.103000,FlatInitial,Hold,0,-0.853125
07:19:16.002 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5988.867188,5993.554688,-6000.000000,-6000.000000,Speed,Speed,10.430000,1.280000,0.330000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.111404,-4.264236,0.000000,33.109360,14.035141,0.000000,-0.004000,-0.140000,0.046000,FlatInitial,Hold,0,-0.853125
07:19:16.102 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5990.625000,5990.625000,-6000.000000,-6000.000000,Speed,Speed,10.420000,1.240000,0.230000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.115051,-4.405304,0.000000,33.102997,13.774017,0.000000,0.021000,-0.085000,0.015000,FlatInitial,Hold,0,-0.853125
07:19:16.202 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,5991.796875,-6000.000000,-6000.000000,Speed,Speed,10.420000,1.250000,0.230000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.134384,-4.503296,0.000000,33.097061,13.551025,0.000000,-0.038000,-0.121000,0.124000,FlatInitial,Hold,0,-0.853125
07:19:16.302 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5999.414062,5997.070312,-6000.000000,-6000.000000,Speed,Speed,10.400000,1.230000,0.320000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.166504,-4.567810,0.000000,33.089661,13.323624,0.000000,-0.019000,-0.072000,0.005000,FlatInitial,Hold,0,-0.853125
07:19:16.402 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.757812,6000.585938,-6000.000000,-6000.000000,Speed,Speed,10.400000,1.200000,0.370000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.164230,-4.672363,0.000000,33.079422,13.045853,0.000000,0.055000,-0.082000,-0.070000,FlatInitial,Hold,0,-0.853125
07:19:16.502 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6000.000000,-6000.000000,-6000.000000,Speed,Speed,10.380000,1.160000,0.380000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.136566,-4.732254,0.000000,33.072021,12.810623,0.000000,0.034000,-0.057000,0.034000,FlatInitial,Hold,0,-0.853125
07:19:16.602 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.687500,6000.000000,-6000.000000,-6000.000000,Speed,Speed,10.380000,1.110000,0.440000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.135910,-4.789154,0.000000,33.065262,12.572556,0.000000,0.017000,-0.055000,-0.004000,FlatInitial,Hold,0,-0.853125
07:19:16.703 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,5999.414062,-6000.000000,-6000.000000,Speed,Speed,10.400000,1.100000,0.500000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.011353,-4.848816,0.000000,33.062500,12.331558,0.000000,0.049000,-0.026000,0.075000,FlatInitial,Hold,0,-0.853125
07:19:16.803 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.929688,5997.070312,-6000.000000,-6000.000000,Speed,Speed,10.400000,1.090000,0.600000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.003204,-4.917831,0.000000,33.062820,12.087265,0.000000,0.084000,-0.104000,-0.077000,FlatInitial,Hold,0,-0.853125
07:19:16.904 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,5995.312500,-6000.000000,-6000.000000,Speed,Speed,10.400000,1.070000,0.670000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.014694,-5.016098,0.000000,33.062958,11.838074,0.000000,-0.032000,-0.054000,-0.005000,FlatInitial,Hold,0,-0.853125
07:19:17.004 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,5994.140625,-6000.000000,-6000.000000,Speed,Speed,10.380000,0.980000,0.650000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.070053,-5.092636,0.000000,33.060760,11.584747,0.000000,-0.038000,-0.132000,0.052000,FlatInitial,Hold,0,-0.853125
07:19:17.105 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,5992.968750,-6000.000000,-6000.000000,Speed,Speed,10.390000,0.920000,0.660000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.111298,-5.162689,0.000000,33.055939,11.327713,0.000000,0.013000,-0.049000,0.016000,FlatInitial,Hold,0,-0.853125
07:19:17.205 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,5991.210938,-6000.000000,-6000.000000,Speed,Speed,10.380000,0.910000,0.730000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.135864,-5.199478,0.000000,33.048309,11.016479,0.000000,0.057000,-0.050000,-0.021000,FlatInitial,Hold,0,-0.853125
07:19:17.306 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,5989.453125,-6000.000000,-6000.000000,Speed,Speed,10.400000,0.900000,0.810000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.134323,-5.241653,0.000000,33.042969,10.807526,0.000000,0.099000,-0.050000,0.004000,FlatInitial,Hold,0,-0.853125
07:19:17.407 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.929688,5993.554688,-6000.000000,-6000.000000,Speed,Speed,10.390000,0.840000,0.920000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-5.316605,0.000000,33.039520,10.543503,0.000000,0.095000,-0.048000,0.001000,FlatInitial,Hold,0,-0.853125
07:19:17.507 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,5995.312500,-6000.000000,-6000.000000,Speed,Speed,10.390000,0.790000,0.980000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.025604,-5.412521,0.000000,33.040543,10.275345,0.000000,0.061000,-0.063000,-0.016000,FlatInitial,Hold,0,-0.853125
07:19:17.611 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.343750,5996.484375,-6000.000000,-6000.000000,Speed,Speed,10.400000,0.770000,0.980000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.024323,-5.493591,0.000000,33.041931,10.056900,0.000000,-0.018000,-0.060000,0.101000,FlatInitial,Hold,0,-0.853125
07:19:17.711 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6000.000000,-6000.000000,-6000.000000,Speed,Speed,10.390000,0.710000,1.030000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.057587,-5.581253,0.000000,33.040527,9.669006,0.000000,-0.008000,-0.079000,0.034000,FlatInitial,Hold,0,-0.853125
07:19:17.813 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6002.929688,-6000.000000,-6000.000000,Speed,Speed,10.380000,0.650000,1.080000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.004425,-5.653946,0.000000,33.040573,9.387863,0.000000,0.051000,0.029000,0.018000,FlatInitial,Hold,0,-0.853125
07:19:17.913 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.343750,6004.101562,-6000.000000,-6000.000000,Speed,Speed,10.380000,0.630000,1.120000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.019775,-5.699799,0.000000,33.041183,9.160690,0.000000,0.042000,-0.010000,0.108000,FlatInitial,Hold,0,-0.853125
07:19:18.013 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5999.414062,6004.101562,-6000.000000,-6000.000000,Speed,Speed,10.380000,0.570000,1.220000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.007828,-5.764511,0.000000,33.041870,8.817123,0.000000,0.037000,-0.053000,0.085000,FlatInitial,Hold,0,-0.853125
07:19:18.113 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5996.484375,6007.031250,-6000.000000,-6000.000000,Speed,Speed,10.380000,0.540000,1.240000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.005798,-5.807755,0.000000,33.042542,8.527756,0.000000,0.055000,-0.088000,0.036000,FlatInitial,Hold,0,-0.853125
07:19:18.214 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5990.625000,6003.515625,-6000.000000,-6000.000000,Speed,Speed,10.370000,0.540000,1.380000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.017563,-5.878296,0.000000,33.043640,8.235275,0.000000,0.013000,-0.096000,0.000000,FlatInitial,Hold,0,-0.853125
07:19:18.314 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5989.453125,6000.000000,-6000.000000,-6000.000000,Speed,Speed,10.370000,0.530000,1.360000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.016235,-5.966583,0.000000,33.043793,7.938477,0.000000,-0.041000,-0.055000,0.076000,FlatInitial,Hold,0,-0.853125
07:19:18.415 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.140625,5994.726562,-6000.000000,-6000.000000,Speed,Speed,10.370000,0.500000,1.430000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.056900,-6.008499,0.000000,33.041641,7.638885,0.000000,0.092000,-0.035000,-0.004000,FlatInitial,Hold,0,-0.853125
07:19:18.516 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,5991.796875,-6000.000000,-6000.000000,Speed,Speed,10.370000,0.510000,1.500000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.056213,-6.031479,0.000000,33.039230,7.337646,0.000000,0.106000,0.018000,-0.025000,FlatInitial,Hold,0,-0.853125
07:19:18.618 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,5989.453125,-6000.000000,-6000.000000,Speed,Speed,10.370000,0.490000,1.570000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.038544,-6.065628,0.000000,33.037399,7.035522,0.000000,-0.018000,-0.055000,-0.031000,FlatInitial,Hold,0,-0.853125
07:19:18.718 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,5995.898438,-6000.000000,-6000.000000,Speed,Speed,10.370000,0.480000,1.650000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.021973,-6.152847,0.000000,33.036255,6.729980,0.000000,0.002000,-0.070000,0.067000,FlatInitial,Hold,0,-0.853125
07:19:18.818 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,5995.312500,-6000.000000,-6000.000000,Speed,Speed,10.370000,0.440000,1.670000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.055893,-6.219971,0.000000,33.034286,6.358475,0.000000,-0.016000,-0.064000,0.050000,FlatInitial,Hold,0,-0.853125
