Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:49:42.955 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9016.992188,-9028.125000,9000.000000,9000.000000,Speed,Speed,-56.030000,1.140000,1.780000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.876099,5.182098,0.000000,10.193848,27.975464,0.000000,0.086000,-0.157000,-0.060000,FlatInitial,Hold,0,0.096875,-56.030000
07:49:43.055 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9015.234375,-9023.437500,9000.000000,9000.000000,Speed,Speed,-56.000000,1.100000,1.710000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.901505,5.162460,0.000000,10.149200,28.233826,0.000000,-0.164000,0.083000,0.029000,FlatInitial,Hold,0,0.096875,-56.000000
07:49:43.154 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9009.960938,-9016.406250,9000.000000,9000.000000,Speed,Speed,-56.000000,1.130000,1.660000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.904175,5.154449,0.000000,10.104126,28.491882,0.000000,0.127000,-0.226000,0.002000,FlatInitial,Hold,0,0.096875,-56.000000
07:49:43.254 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9007.617188,-9012.304688,9000.000000,9000.000000,Speed,Speed,-55.990000,1.130000,1.630000,4.000000,104.000000,1,0,-0.000000,0.000000,1,-0.903122,5.129929,0.000000,10.058838,28.748810,0.000000,0.147000,-0.172000,-0.031000,FlatInitial,Hold,0,0.096875,-55.990000
07:49:43.355 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9004.687500,-9009.375000,9000.000000,9000.000000,Speed,Speed,-55.970000,1.140000,1.730000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.918320,5.114761,0.000000,10.013504,29.004883,0.000000,0.176000,-0.134000,-0.033000,FlatInitial,Hold,0,0.096875,-55.970000
07:49:43.457 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9000.585938,-9003.515625,9000.000000,9000.000000,Speed,Speed,-55.980000,1.120000,1.660000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.885834,5.090500,0.000000,9.968475,29.259674,0.000000,0.127000,-0.186000,0.029000,FlatInitial,Hold,0,0.096875,-55.980000
07:49:43.558 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8998.242188,-9001.171875,9000.000000,9000.000000,Speed,Speed,-55.980000,1.140000,1.710000,4.000000,106.000000,1,0,-0.000000,0.000000,1,-0.879318,5.087021,0.000000,9.924469,29.514069,0.000000,-0.131000,0.162000,0.030000,FlatInitial,Hold,0,0.096875,-55.980000
07:49:43.658 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8994.726562,-8997.070312,9000.000000,9000.000000,Speed,Speed,-55.990000,1.130000,1.650000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.859116,5.078003,0.000000,9.881104,29.768250,0.000000,-0.144000,0.075000,0.017000,FlatInitial,Hold,0,0.096875,-55.990000
07:49:43.759 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8991.796875,-8995.898438,9000.000000,9000.000000,Speed,Speed,-55.980000,1.140000,1.720000,4.000000,102.000000,1,0,-0.291339,0.291339,1,-0.851044,5.070114,0.000000,9.830017,30.072418,0.000000,-0.182000,0.136000,0.073000,FlatInitial,Hold,0,0.096875,-55.980000
07:49:43.860 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8979.492188,-8980.078125,9000.000000,9000.000000,Speed,Speed,-55.950000,1.050000,1.670000,4.000000,104.000000,1,0,-0.181102,0.181102,1,-0.903519,5.039856,0.000000,9.786972,30.325348,0.000000,-0.126000,0.072000,-0.079000,FlatInitial,Hold,0,0.096875,-55.950000
07:49:43.961 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8954.882812,-8980.078125,9000.000000,9000.000000,Speed,Speed,-53.410000,0.620000,2.060000,4.000000,104.000000,1,0,-0.000000,0.000000,1,-0.969894,5.059875,0.000000,9.748993,30.526932,0.000000,-0.106000,0.120000,-0.074000,FlatInitial,Hold,0,0.096875,-53.410000
07:49:44.064 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8968.359375,-8966.015625,9000.000000,9000.000000,Speed,Speed,-49.570000,0.730000,2.000000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.943420,5.111954,0.000000,9.701294,30.781418,0.000000,-0.105000,0.107000,0.018000,FlatInitial,Hold,0,0.096875,-49.570000
07:49:44.165 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8996.484375,-9001.757812,9000.000000,9000.000000,Speed,Speed,-48.360000,0.850000,1.740000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.885345,5.134567,0.000000,9.637665,31.139908,0.000000,0.087000,-0.001000,-0.051000,FlatInitial,Hold,0,0.096875,-48.360000
07:49:44.271 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9012.304688,-9021.679688,9000.000000,9000.000000,Speed,Speed,-48.180000,1.050000,1.610000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.868454,5.159561,0.000000,9.611465,31.294601,0.000000,-0.121000,0.122000,-0.023000,FlatInitial,Hold,0,0.096875,-48.180000
07:49:44.373 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9021.679688,-9021.679688,9000.000000,9000.000000,Speed,Speed,-48.460000,1.030000,1.680000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.875137,5.203201,0.000000,9.550430,31.657394,0.000000,-0.121000,0.122000,-0.023000,FlatInitial,Hold,0,0.096875,-48.460000
07:49:44.473 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9026.953125,-9026.367188,9000.000000,9000.000000,Speed,Speed,-48.710000,1.050000,1.630000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.861832,5.204239,0.000000,9.524399,31.813629,0.000000,-0.061000,0.122000,0.043000,FlatInitial,Hold,0,0.096875,-48.710000
07:49:44.576 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9021.679688,-9022.851562,9000.000000,9000.000000,Speed,Speed,-48.830000,1.020000,1.620000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.842651,5.193802,0.000000,9.473297,32.125793,0.000000,0.184000,-0.136000,-0.160000,FlatInitial,Hold,0,0.096875,-48.830000
07:49:44.675 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9013.476562,-9016.406250,9000.000000,9000.000000,Speed,Speed,-48.810000,1.020000,1.630000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.788910,5.164368,0.000000,9.432632,32.384750,0.000000,0.178000,-0.205000,-0.141000,FlatInitial,Hold,0,0.096875,-48.810000
07:49:44.775 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9006.445312,-9016.406250,9000.000000,9000.000000,Speed,Speed,-48.810000,1.030000,1.610000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.759354,5.120529,0.000000,9.393875,32.641663,0.000000,0.133000,-0.145000,-0.099000,FlatInitial,Hold,0,0.096875,-48.810000
07:49:44.875 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9002.343750,-9008.789062,9000.000000,9000.000000,Speed,Speed,-48.810000,1.030000,1.710000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.746185,5.096252,0.000000,9.356369,32.897095,0.000000,-0.065000,0.101000,0.032000,FlatInitial,Hold,0,0.096875,-48.810000
07:49:44.976 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9001.171875,-9008.789062,9000.000000,9000.000000,Speed,Speed,-48.810000,1.020000,1.710000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.699356,5.049271,0.000000,9.313187,33.201385,0.000000,-0.092000,0.068000,0.085000,FlatInitial,Hold,0,0.096875,-48.810000
07:49:45.077 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9000.000000,-9005.273438,9000.000000,9000.000000,Speed,Speed,-48.830000,1.010000,1.660000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.659470,4.994720,0.000000,9.279358,33.452103,0.000000,-0.025000,0.078000,0.055000,FlatInitial,Hold,0,0.096875,-48.830000
07:49:45.179 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8998.242188,-9005.273438,9000.000000,9000.000000,Speed,Speed,-48.820000,1.030000,1.680000,4.000000,103.000000,1,0,-0.000000,0.000000,1,-0.640335,4.951645,0.000000,9.247101,33.700500,0.000000,0.114000,-0.170000,-0.019000,FlatInitial,Hold,0,0.096875,-48.820000
07:49:45.277 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8998.242188,-9003.515625,9000.000000,9000.000000,Speed,Speed,-48.820000,1.000000,1.660000,4.000000,103.000000,1,0,-0.000000,0.000000,1,-0.608734,4.912613,0.000000,9.215851,33.947021,0.000000,-0.058000,0.079000,0.038000,FlatInitial,Hold,0,0.096875,-48.820000
07:49:45.377 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8995.312500,-9000.000000,9000.000000,9000.000000,Speed,Speed,-48.820000,1.010000,1.620000,4.000000,139.000000,1,0,-0.173228,0.173228,1,-0.577667,4.858078,0.000000,9.186325,34.191162,0.000000,-0.067000,0.060000,0.059000,FlatInitial,Hold,0,0.096875,-48.820000
07:49:45.478 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8995.312500,-8991.210938,9000.000000,9000.000000,Speed,Speed,-48.540000,0.880000,1.680000,4.000000,104.000000,1,0,-0.000000,0.000000,1,-0.613480,4.800415,0.000000,9.156876,34.432144,0.000000,0.159000,-0.108000,-0.122000,FlatInitial,Hold,0,0.096875,-48.540000
07:49:45.578 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8991.796875,-8981.835938,9000.000000,9000.000000,Speed,Speed,-47.100000,0.900000,1.730000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.513702,4.773178,0.000000,9.123276,34.719482,0.000000,0.179000,-0.254000,-0.051000,FlatInitial,Hold,0,0.096875,-47.100000
07:49:45.679 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8991.796875,-8990.039062,9000.000000,9000.000000,Speed,Speed,-46.830000,0.980000,1.610000,4.000000,101.000000,1,0,-0.204724,0.204724,1,-0.464417,4.731567,0.000000,9.108765,34.861755,0.000000,0.189000,-0.185000,-0.041000,FlatInitial,Hold,0,0.096875,-46.830000
07:49:45.779 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8992.382812,-8996.484375,9000.000000,9000.000000,Speed,Speed,-46.870000,0.900000,1.630000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.484528,4.682419,0.000000,9.086334,35.096909,0.000000,-0.125000,0.117000,-0.083000,FlatInitial,Hold,0,0.096875,-46.870000
07:49:45.879 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8981.250000,-8976.562500,9000.000000,9000.000000,Speed,Speed,-45.000000,0.810000,1.810000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.474487,4.707382,0.000000,9.051407,35.425476,0.000000,-0.038000,0.061000,0.023000,FlatInitial,Hold,0,0.096875,-45.000000
07:49:45.979 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8985.351562,-8988.867188,9000.000000,9000.000000,Speed,Speed,-44.270000,0.940000,1.780000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.382446,4.658539,0.000000,9.030182,35.659424,0.000000,0.018000,0.064000,0.033000,FlatInitial,Hold,0,0.096875,-44.270000
07:49:46.080 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8998.828125,-9003.515625,9000.000000,9000.000000,Speed,Speed,-44.570000,1.060000,1.590000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.309753,4.629715,0.000000,9.013809,35.891190,0.000000,0.177000,-0.172000,-0.104000,FlatInitial,Hold,0,0.096875,-44.570000
07:49:46.180 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9011.132812,-9015.820312,9000.000000,9000.000000,Speed,Speed,-45.050000,1.050000,1.700000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.290222,4.598633,0.000000,8.996399,36.167648,0.000000,0.177000,-0.172000,-0.104000,FlatInitial,Hold,0,0.096875,-45.050000
07:49:46.281 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9017.578125,-9017.578125,9000.000000,9000.000000,Speed,Speed,-45.150000,1.010000,1.780000,4.000000,104.000000,1,0,-0.181102,0.181102,1,-0.288406,4.532425,0.000000,8.982590,36.395615,0.000000,-0.026000,0.072000,0.062000,FlatInitial,Hold,0,0.096875,-45.150000
07:49:46.381 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9013.476562,-9000.585938,9000.000000,9000.000000,Speed,Speed,-43.800000,0.740000,1.850000,4.000000,102.000000,1,0,-0.228346,0.228346,1,-0.288406,4.532425,0.000000,8.982590,36.395615,0.000000,0.099000,-0.162000,-0.070000,FlatInitial,Hold,0,0.096875,-43.800000
07:49:46.484 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8994.140625,-8978.906250,9000.000000,9000.000000,Speed,Speed,-40.200000,0.540000,1.820000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.314301,4.487335,0.000000,8.964371,36.666321,0.000000,-0.102000,-0.001000,0.127000,FlatInitial,Hold,0,0.096875,-40.200000
07:49:46.584 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8980.664062,-8974.218750,9000.000000,9000.000000,Speed,Speed,-38.150000,0.650000,1.850000,4.000000,103.000000,1,0,-0.000000,0.000000,1,-0.221848,4.454330,0.000000,8.941925,37.023529,0.000000,0.202000,-0.186000,-0.081000,FlatInitial,Hold,0,0.096875,-38.150000
07:49:46.685 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8987.109375,-9001.757812,9000.000000,9000.000000,Speed,Speed,-37.220000,0.760000,1.640000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.125153,4.368607,0.000000,8.933685,37.243912,0.000000,0.136000,-0.210000,-0.031000,FlatInitial,Hold,0,0.096875,-37.220000
07:49:46.793 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8997.070312,-9012.304688,9000.000000,9000.000000,Speed,Speed,-37.350000,0.980000,1.570000,4.000000,106.000000,1,0,-0.000000,0.000000,1,-0.068359,4.308426,0.000000,8.927750,37.547562,0.000000,0.136000,-0.210000,-0.031000,FlatInitial,Hold,0,0.096875,-37.350000
07:49:46.893 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9007.617188,-9015.820312,9000.000000,9000.000000,Speed,Speed,-37.650000,0.940000,1.700000,4.000000,109.000000,1,0,-0.000000,0.000000,1,-0.068359,4.308426,0.000000,8.927750,37.547562,0.000000,-0.063000,0.093000,0.015000,FlatInitial,Hold,0,0.096875,-37.650000
07:49:46.993 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9018.164062,-9014.062500,9000.000000,9000.000000,Speed,Speed,-37.660000,0.960000,1.650000,4.000000,104.000000,1,0,-0.000000,0.000000,1,-0.024673,4.231033,0.000000,8.924500,37.888519,0.000000,0.019000,-0.205000,-0.076000,FlatInitial,Hold,0,0.096875,-37.660000
07:49:47.094 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9019.921875,-9013.476562,9000.000000,9000.000000,Speed,Speed,-37.620000,0.980000,1.590000,4.000000,101.000000,1,0,-0.000000,0.000000,1,0.015076,4.152496,0.000000,8.924652,38.139481,0.000000,0.010000,0.041000,0.020000,FlatInitial,Hold,0,0.096875,-37.620000
07:49:47.195 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9018.750000,-9008.789062,9000.000000,9000.000000,Speed,Speed,-37.640000,0.970000,1.600000,4.000000,101.000000,1,0,-0.000000,0.000000,1,0.006866,4.102890,0.000000,8.924927,38.304169,0.000000,0.013000,-0.175000,-0.062000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:47.296 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9014.648438,-9005.273438,9000.000000,9000.000000,Speed,Speed,-37.640000,1.030000,1.570000,4.000000,100.000000,1,0,-0.000000,0.000000,1,-0.008896,4.025345,0.000000,8.924789,38.547684,0.000000,0.013000,-0.175000,-0.062000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:47.396 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9007.617188,-9004.101562,9000.000000,9000.000000,Speed,Speed,-37.620000,1.040000,1.570000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.017441,3.969162,0.000000,8.924164,38.707245,0.000000,-0.052000,-0.143000,-0.060000,FlatInitial,Hold,0,0.096875,-37.620000
07:49:47.497 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9002.343750,-9002.343750,9000.000000,9000.000000,Speed,Speed,-37.620000,1.040000,1.620000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.017441,3.969162,0.000000,8.924164,38.707245,0.000000,-0.013000,0.020000,0.058000,FlatInitial,Hold,0,0.096875,-37.620000
07:49:47.597 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8999.414062,-9002.343750,9000.000000,9000.000000,Speed,Speed,-37.640000,1.040000,1.620000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.060974,3.812592,0.000000,8.919601,39.173996,0.000000,0.026000,0.023000,0.065000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:47.699 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8997.070312,-9000.585938,9000.000000,9000.000000,Speed,Speed,-37.630000,1.050000,1.670000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.099396,3.745361,0.000000,8.915329,39.362503,0.000000,-0.046000,-0.032000,0.084000,FlatInitial,Hold,0,0.096875,-37.630000
07:49:47.797 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8995.312500,-9001.171875,9000.000000,9000.000000,Speed,Speed,-37.630000,1.050000,1.670000,4.000000,100.000000,1,0,-0.000000,0.000000,1,-0.112473,3.687698,0.000000,8.910965,39.511032,0.000000,0.010000,0.024000,0.087000,FlatInitial,Hold,0,0.096875,-37.630000
07:49:47.898 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8998.242188,-9000.000000,9000.000000,9000.000000,Speed,Speed,-37.620000,1.070000,1.710000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.151260,3.608215,0.000000,8.902695,39.729401,0.000000,-0.019000,0.034000,0.097000,FlatInitial,Hold,0,0.096875,-37.620000
07:49:48.000 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8995.898438,-9000.585938,9000.000000,9000.000000,Speed,Speed,-37.630000,1.070000,1.750000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.151260,3.608215,0.000000,8.902695,39.729401,0.000000,-0.042000,-0.080000,-0.039000,FlatInitial,Hold,0,0.096875,-37.630000
07:49:48.103 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8996.484375,-9002.343750,9000.000000,9000.000000,Speed,Speed,-37.640000,1.100000,1.710000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.191925,3.534958,0.000000,8.893906,39.907761,0.000000,-0.022000,-0.018000,0.059000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:48.204 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8996.484375,-9001.171875,9000.000000,9000.000000,Speed,Speed,-37.640000,1.090000,1.750000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.234390,3.428558,0.000000,8.881027,40.116302,0.000000,-0.060000,-0.120000,-0.023000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:48.305 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8998.242188,-9002.343750,9000.000000,9000.000000,Speed,Speed,-37.630000,1.130000,1.720000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.281387,3.358139,0.000000,8.867752,40.285629,0.000000,-0.024000,-0.030000,0.092000,FlatInitial,Hold,0,0.096875,-37.630000
07:49:48.408 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9001.757812,-8999.414062,9000.000000,9000.000000,Speed,Speed,-37.640000,1.110000,1.740000,4.000000,107.000000,1,0,-0.000000,0.000000,1,-0.360672,3.222916,0.000000,8.838562,40.581268,0.000000,-0.001000,-0.041000,0.090000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:48.509 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9004.101562,-8999.414062,9000.000000,9000.000000,Speed,Speed,-37.640000,1.110000,1.740000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.360672,3.222916,0.000000,8.838562,40.581268,0.000000,-0.108000,-0.128000,-0.033000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:48.611 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9005.273438,-8998.242188,9000.000000,9000.000000,Speed,Speed,-37.640000,1.130000,1.720000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.451309,3.067368,0.000000,8.797745,40.894775,0.000000,-0.046000,0.011000,0.039000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:48.712 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9005.273438,-8999.414062,9000.000000,9000.000000,Speed,Speed,-37.640000,1.140000,1.670000,4.000000,100.000000,1,0,-0.000000,0.000000,1,-0.451309,3.067368,0.000000,8.797745,40.894775,0.000000,-0.046000,0.011000,0.039000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:48.812 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9004.101562,-8998.828125,9000.000000,9000.000000,Speed,Speed,-37.640000,1.130000,1.740000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.552109,2.927780,0.000000,8.746811,41.193054,0.000000,-0.134000,-0.117000,0.004000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:48.912 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9002.343750,-9001.171875,9000.000000,9000.000000,Speed,Speed,-37.640000,1.160000,1.710000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.552109,2.927780,0.000000,8.746811,41.193054,0.000000,-0.134000,-0.117000,0.004000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:49.013 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9000.585938,-9003.515625,9000.000000,9000.000000,Speed,Speed,-37.640000,1.140000,1.730000,4.000000,102.000000,1,0,-0.000000,0.000000,1,-0.595657,2.846100,0.000000,8.711884,41.365814,0.000000,-0.098000,-0.116000,-0.016000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:49.113 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8999.414062,-9002.929688,9000.000000,9000.000000,Speed,Speed,-37.630000,1.160000,1.720000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.646179,2.757126,0.000000,8.674622,41.533371,0.000000,0.033000,-0.031000,0.027000,FlatInitial,Hold,0,0.096875,-37.630000
07:49:49.214 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9001.171875,-9003.515625,9000.000000,9000.000000,Speed,Speed,-37.640000,1.140000,1.730000,4.000000,101.000000,1,0,-0.000000,0.000000,1,-0.721085,2.638092,0.000000,8.619415,41.748932,0.000000,-0.134000,-0.124000,0.006000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:49.316 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9004.101562,-9002.929688,9000.000000,9000.000000,Speed,Speed,-37.640000,1.150000,1.700000,6.000000,101.000000,1,0,-0.000000,0.000000,1,-0.788483,2.557968,0.000000,8.573685,41.904709,0.000000,-0.021000,0.004000,0.021000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:49.417 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9002.929688,-9003.515625,9000.000000,9000.000000,Speed,Speed,-37.640000,1.110000,1.720000,6.000000,102.000000,1,0,-0.000000,0.000000,1,-0.788483,2.557968,0.000000,8.573685,41.904709,0.000000,-0.113000,-0.062000,-0.044000,FlatInitial,Hold,0,0.096875,-37.640000
07:49:49.517 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,7402.734375,-7410.351562,9000.000000,9000.000000,Speed,Speed,-37.680000,1.140000,1.560000,6.000000,103.000000,1,0,-0.000000,0.000000,1,-0.843079,2.490356,0.000000,8.532593,42.030518,0.000000,-0.015000,-0.069000,0.113000,FlatInitial,Hold,0,0.096875,-37.680000
07:49:49.618 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,6546.679688,-6911.718750,9000.000000,9000.000000,Speed,Speed,-37.760000,1.080000,1.890000,6.000000,100.000000,1,0,-0.000000,0.000000,1,-0.860947,2.438354,0.000000,8.489944,42.152542,0.000000,-0.177000,-0.064000,-0.038000,FlatInitial,Hold,0,0.096875,-37.760000
07:49:49.719 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,7599.023437,-7664.062500,9000.000000,9000.000000,Speed,Speed,-37.760000,1.080000,1.890000,6.000000,101.000000,1,0,-0.000000,0.000000,1,-0.920898,2.431610,0.000000,8.434723,42.298859,0.000000,0.041000,-0.108000,0.025000,FlatInitial,Hold,0,0.096875,-37.760000
07:49:49.819 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8464.453125,-8401.171875,9000.000000,9000.000000,Speed,Speed,-37.750000,1.090000,1.750000,6.000000,102.000000,1,0,-0.000000,0.000000,1,-0.963974,2.443634,0.000000,8.369354,42.470535,0.000000,-0.111000,0.053000,0.118000,FlatInitial,Hold,0,0.096875,-37.750000
07:49:49.919 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,8968.945312,-8825.976562,9000.000000,9000.000000,Speed,Speed,-37.770000,1.100000,1.750000,6.000000,101.000000,1,0,-0.000000,0.000000,1,-0.931534,2.425232,0.000000,8.341080,42.543289,0.000000,-0.099000,0.234000,0.054000,FlatInitial,Hold,0,0.096875,-37.770000
07:49:50.020 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,9185.742188,-8996.484375,9000.000000,9000.000000,Speed,Speed,-37.790000,1.030000,1.680000,6.000000,100.000000,1,0,-0.000000,0.000000,1,-0.905319,2.458862,0.000000,8.286514,42.690262,0.000000,0.131000,-0.142000,-0.081000,FlatInitial,Hold,0,0.096875,-37.790000
