Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:45:31.055 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.439453,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.070000,1.720000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.016602,0.000000,23.678574,15.589279,0.000000,-0.013000,0.076000,0.018000,FlatInitial,ResetBack,0,-0.828125,-0.290000
07:45:31.161 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.732422,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.050000,1.050000,2.720000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.020248,-0.042328,0.000000,23.679489,15.588425,0.000000,-0.013000,-0.072000,0.037000,FlatInitial,ResetBack,0,-0.828125,-0.050000
07:45:31.262 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.292969,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.070000,1.040000,2.270000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.021744,-0.086441,0.000000,23.680374,15.583603,0.000000,-0.025000,0.138000,-0.060000,FlatInitial,ResetBack,0,-0.828125,-0.070000
07:45:31.362 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.292969,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.260000,1.060000,1.890000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.030899,-0.052216,0.000000,23.681137,15.581497,0.000000,-0.008000,-0.030000,0.143000,FlatInitial,ResetBack,0,-0.828125,0.260000
07:45:31.463 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.280000,1.060000,2.100000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.043900,-0.089874,0.000000,23.683777,15.577042,0.000000,0.016000,-0.035000,0.046000,FlatInitial,ResetBack,0,-0.828125,0.280000
07:45:31.566 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.210000,1.070000,1.970000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.001129,-0.103516,0.000000,23.683990,15.571854,0.000000,-0.066000,0.063000,-0.004000,FlatInitial,ResetBack,0,-0.828125,0.210000
07:45:31.666 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.585938,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.550000,0.970000,2.360000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.031174,-0.090012,0.000000,23.682739,15.566528,0.000000,-0.057000,0.009000,-0.014000,FlatInitial,ResetBack,0,-0.828125,0.550000
07:45:31.766 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.840000,0.930000,2.480000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.060776,-0.074387,0.000000,23.680084,15.562057,0.000000,0.007000,0.042000,-0.104000,FlatInitial,ResetBack,0,-0.828125,0.840000
07:45:31.867 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.439453,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.950000,0.940000,2.480000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.678467,15.560654,0.000000,0.009000,-0.013000,-0.001000,FlatInitial,ResetBack,0,-0.828125,0.950000
07:45:31.967 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-5.126953,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.910000,0.970000,2.410000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.678467,15.560654,0.000000,0.005000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.828125,0.910000
07:45:32.067 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-5.126953,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.890000,0.930000,2.280000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.678467,15.560654,0.000000,0.012000,-0.007000,0.014000,FlatInitial,ResetBack,0,-0.828125,0.890000
07:45:32.169 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.292969,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.840000,0.950000,2.190000,1.000000,107.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.678467,15.560654,0.000000,-0.002000,0.010000,0.005000,FlatInitial,ResetBack,0,-0.828125,0.840000
07:45:32.268 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-1.025391,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.960000,2.090000,1.000000,107.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.678467,15.560654,0.000000,0.008000,-0.005000,0.003000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:32.368 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-10.107422,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.610000,0.940000,1.960000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.678467,15.560654,0.000000,0.008000,-0.014000,-0.032000,FlatInitial,ResetBack,0,-0.828125,0.610000
07:45:32.469 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-2.636719,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.610000,0.950000,1.980000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.678467,15.560654,0.000000,-0.020000,-0.002000,0.008000,FlatInitial,ResetBack,0,-0.828125,0.610000
07:45:32.569 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-1.757812,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.600000,0.940000,1.970000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000259,-0.002579,0.000000,23.678268,15.560638,0.000000,0.000000,-0.020000,0.083000,FlatInitial,ResetBack,0,-0.828125,0.600000
07:45:32.669 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-2.783203,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.590000,0.950000,1.970000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.002426,0.000000,0.000000,23.678329,15.560486,0.000000,0.020000,-0.006000,0.067000,FlatInitial,ResetBack,0,-0.828125,0.590000
07:45:32.769 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.585938,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.590000,0.980000,1.970000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.008011,0.000000,0.000000,23.678711,15.560486,0.000000,-0.001000,0.004000,-0.009000,FlatInitial,ResetBack,0,-0.828125,0.590000
07:45:32.869 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.732422,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.600000,0.970000,1.930000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.014816,0.004333,0.000000,23.678253,15.560745,0.000000,0.047000,0.031000,-0.097000,FlatInitial,ResetBack,0,-0.828125,0.600000
07:45:32.970 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,2.343750,0.000000,-6000.000000,-6000.000000,Speed,Speed,1.020000,0.960000,2.450000,1.000000,107.000000,1,0,-0.000000,0.000000,1,-0.015915,-0.021439,0.000000,23.677689,15.560577,0.000000,-0.001000,-0.083000,0.054000,FlatInitial,ResetBack,0,-0.828125,1.020000
07:45:33.070 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.439453,0.000000,-6000.000000,-6000.000000,Speed,Speed,1.270000,1.030000,2.280000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.003052,-0.057404,0.000000,23.677734,15.558334,0.000000,-0.033000,-0.026000,0.035000,FlatInitial,ResetBack,0,-0.828125,1.270000
07:45:33.171 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-3.222656,0.000000,-6000.000000,-6000.000000,Speed,Speed,1.090000,1.060000,2.630000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.010056,0.003891,0.000000,23.677917,15.557449,0.000000,-0.033000,-0.026000,0.035000,FlatInitial,ResetBack,0,-0.828125,1.090000
07:45:33.271 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-6.298828,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.890000,1.010000,2.460000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.007294,-0.011185,0.000000,23.678619,15.557236,0.000000,0.016000,-0.004000,-0.068000,FlatInitial,ResetBack,0,-0.828125,0.890000
07:45:33.371 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-2.490234,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.800000,1.030000,2.490000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.011307,0.000000,0.000000,23.679382,15.556992,0.000000,0.000000,-0.008000,-0.052000,FlatInitial,ResetBack,0,-0.828125,0.800000
07:45:33.471 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.292969,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.900000,1.050000,2.410000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.001556,0.000000,23.679504,15.556763,0.000000,-0.015000,0.035000,-0.008000,FlatInitial,ResetBack,0,-0.828125,0.900000
07:45:33.571 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,1.110000,1.030000,2.440000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.005112,0.004532,0.000000,23.679199,15.556870,0.000000,0.000000,-0.006000,0.015000,FlatInitial,ResetBack,0,-0.828125,1.110000
07:45:33.671 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,1.150000,1.010000,2.330000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.012726,0.000000,23.679199,15.557205,0.000000,0.016000,-0.024000,-0.005000,FlatInitial,ResetBack,0,-0.828125,1.150000
07:45:33.772 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,1.150000,0.990000,2.220000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.679199,15.557434,0.000000,-0.004000,-0.002000,-0.002000,FlatInitial,ResetBack,0,-0.828125,1.150000
07:45:33.872 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,1.110000,1.010000,2.190000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.679199,15.557434,0.000000,-0.004000,0.001000,0.027000,FlatInitial,ResetBack,0,-0.828125,1.110000
07:45:33.974 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-4.101562,0.000000,-6000.000000,-6000.000000,Speed,Speed,1.030000,1.010000,2.150000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.679199,15.557434,0.000000,-0.004000,0.001000,0.027000,FlatInitial,ResetBack,0,-0.828125,1.030000
07:45:34.074 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-8.935547,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.840000,1.000000,2.090000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.679199,15.557434,0.000000,0.007000,0.000000,0.016000,FlatInitial,ResetBack,0,-0.828125,0.840000
07:45:34.174 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-15.234375,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.770000,1.000000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.679199,15.557434,0.000000,0.004000,-0.014000,-0.003000,FlatInitial,ResetBack,0,-0.828125,0.770000
07:45:34.274 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-1.904297,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.800000,1.030000,2.200000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.005692,-0.030518,0.000000,23.679337,15.557007,0.000000,-0.145000,0.257000,-0.240000,FlatInitial,ResetBack,0,-0.828125,0.800000
07:45:34.375 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.585938,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.920000,1.020000,2.230000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.005692,-0.030518,0.000000,23.679337,15.557007,0.000000,-0.145000,0.257000,-0.240000,FlatInitial,ResetBack,0,-0.828125,0.920000
07:45:34.475 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-4.980469,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.810000,1.010000,2.340000,1.000000,108.000000,1,0,-0.000000,0.000000,1,-0.014313,-0.010086,0.000000,23.678116,15.559311,0.000000,0.015000,-0.083000,0.108000,FlatInitial,ResetBack,0,-0.828125,0.810000
07:45:34.576 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-16.113281,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.690000,1.010000,2.250000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.026840,0.000000,0.000000,23.676987,15.557388,0.000000,0.011000,0.026000,-0.008000,FlatInitial,ResetBack,0,-0.828125,0.690000
07:45:34.677 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-2.490234,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.690000,1.000000,2.160000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.027557,0.005219,0.000000,23.675461,15.557373,0.000000,0.029000,-0.012000,-0.038000,FlatInitial,ResetBack,0,-0.828125,0.690000
07:45:34.777 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-1.757812,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,1.000000,2.210000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.027557,0.005219,0.000000,23.675461,15.557373,0.000000,0.018000,0.012000,0.004000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:34.877 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.439453,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,1.000000,2.210000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.023407,0.000000,0.000000,23.674606,15.557404,0.000000,-0.006000,0.009000,0.061000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:34.978 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.878906,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,1.000000,2.210000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,-0.002000,0.007000,0.013000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:35.078 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.146484,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,1.000000,2.210000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,-0.012000,0.005000,0.011000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:35.178 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.180000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.003000,-0.009000,0.002000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:35.278 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,1.000000,2.180000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.004000,-0.004000,-0.003000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.378 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.146484,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.180000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,-0.003000,0.000000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.480 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.160000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,-0.005000,0.003000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.581 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.160000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,-0.001000,0.012000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.683 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,1.000000,2.160000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.002000,-0.004000,0.002000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.784 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,1.000000,2.160000,1.000000,111.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.003000,-0.005000,0.008000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.885 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.150000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.003000,-0.002000,0.004000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.985 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,1.000000,2.150000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,-0.001000,0.002000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.085 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.140000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,-0.001000,-0.003000,0.001000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.185 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.140000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,-0.002000,0.007000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.286 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.140000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,-0.001000,-0.001000,0.000000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.386 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.130000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,0.000000,0.001000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.486 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,-0.002000,0.005000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.586 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.130000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,-0.002000,-0.003000,0.006000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:36.686 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.120000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:36.786 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.120000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,0.002000,0.000000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:36.886 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.120000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,-0.003000,0.003000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:36.986 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.110000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,0.000000,0.004000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:37.087 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.110000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.002000,0.000000,0.002000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:37.187 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,1.000000,2.110000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,0.000000,0.006000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:37.288 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.146484,-6000.000000,-6000.000000,Speed,Speed,0.660000,1.000000,2.110000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.007843,-0.006149,0.000000,23.673508,15.557434,0.000000,0.009000,-0.095000,0.062000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:37.391 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-945.849609,648.339844,-6000.000000,-6000.000000,Speed,Speed,0.480000,1.050000,1.890000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.041641,-0.040451,0.000000,23.674774,15.556168,0.000000,-0.024000,-0.012000,0.033000,FlatInitial,ResetBack,0,-0.828125,0.480000
07:45:37.493 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-2321.337891,2779.541016,-6000.000000,-6000.000000,Speed,Speed,0.130000,1.050000,1.640000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.042068,-0.063171,0.000000,23.677933,15.553040,0.000000,-0.068000,-0.035000,0.069000,FlatInitial,ResetBack,0,-0.828125,0.130000
07:45:37.594 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3794.384766,3990.380859,-6000.000000,-6000.000000,Speed,Speed,-0.100000,0.950000,1.470000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.045395,-0.109848,0.000000,23.679764,15.548676,0.000000,0.038000,0.150000,0.044000,FlatInitial,ResetBack,0,-0.828125,-0.100000
07:45:37.694 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5131.054688,5117.578125,-6000.000000,-6000.000000,Speed,Speed,-0.070000,0.990000,1.300000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.020157,-0.112442,0.000000,23.682205,15.541977,0.000000,0.040000,0.009000,0.031000,FlatInitial,ResetBack,0,-0.828125,-0.070000
07:45:37.794 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5613.281250,5652.539062,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.080000,1.280000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.094086,-0.042633,0.000000,23.684952,15.538818,0.000000,0.077000,0.025000,0.175000,FlatInitial,ResetBack,0,-0.828125,-0.020000
07:45:37.894 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5849.414062,5786.132812,-6000.000000,-6000.000000,Speed,Speed,-0.070000,1.040000,1.230000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.142944,-0.040405,0.000000,23.689941,15.537354,0.000000,0.015000,0.004000,0.226000,FlatInitial,ResetBack,0,-0.828125,-0.070000
07:45:37.995 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5926.757812,5828.320312,-6000.000000,-6000.000000,Speed,Speed,-0.090000,1.020000,1.360000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.035934,-0.046509,0.000000,23.694305,15.533554,0.000000,-0.055000,0.027000,0.039000,FlatInitial,ResetBack,0,-0.828125,-0.090000
07:45:38.096 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5957.226562,5868.164062,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.070000,1.390000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.082230,-0.031525,0.000000,23.691727,15.532120,0.000000,-0.102000,0.064000,-0.148000,FlatInitial,ResetBack,0,-0.828125,-0.060000
