Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,ShooterAngleState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
05:03:42.439 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.220000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.014000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:42.541 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.220000,Suck,10.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,-0.001000,0.018000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:42.641 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.210000,Suck,10.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.003000,-0.001000,0.014000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:42.741 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.210000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.001000,-0.002000,0.017000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:42.841 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.200000,Suck,10.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.001000,-0.001000,0.017000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:42.942 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.200000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.001000,0.002000,0.016000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,1
05:03:43.042 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,-0.190000,1.200000,Suck,11.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.022000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,1
05:03:43.142 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,-0.190000,1.200000,Suck,10.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.001000,-0.001000,0.014000,FlatInitial,Hold,1,0.000000,-0.030000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:43.243 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.030000,-0.190000,1.200000,Suck,10.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.021000,FlatInitial,Hold,1,0.000000,-0.030000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:43.343 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.030000,-0.190000,1.210000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.017000,FlatInitial,Hold,1,0.000000,-0.030000,0.000000,1.009277,0.000000,0.000000,0,1,0
