Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
06:55:51.946 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.800000,2.590000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.070435,0.073807,0.000000,-2.305099,-0.060974,0.000000,0.017000,0.095000,0.101000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.046 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.850000,2.650000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.133148,0.115463,0.000000,-2.310898,-0.054703,0.000000,-0.113000,-0.077000,-0.038000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.146 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.770000,2.690000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.133667,0.116150,0.000000,-2.316528,-0.050140,0.000000,-0.101000,-0.041000,0.054000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.247 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.890000,2.720000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.182678,0.098465,0.000000,-2.324615,-0.044159,0.000000,0.153000,0.142000,-0.027000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.347 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.830000,2.690000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.186066,0.094055,0.000000,-2.335342,-0.038086,0.000000,-0.203000,-0.371000,0.067000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.448 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.850000,2.770000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.209656,0.061707,0.000000,-2.345413,-0.034439,0.000000,0.039000,0.097000,0.000000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.548 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.940000,2.790000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.226837,0.016373,0.000000,-2.356873,-0.032135,0.000000,0.085000,0.011000,-0.126000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.649 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.770000,2.750000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.224976,-0.006790,0.000000,-2.365738,-0.031860,0.000000,-0.111000,0.024000,0.191000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.750 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,1.000000,-0.740000,2.760000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.176788,-0.063431,0.000000,-2.377655,-0.033691,0.000000,0.196000,-0.091000,-0.010000,FlatInitial,Hold,0,0.000000,1.000000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.850 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.990000,-0.590000,2.710000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.108231,-0.072937,0.000000,-2.383575,-0.037262,0.000000,0.037000,0.194000,0.159000,FlatInitial,Hold,0,0.000000,0.990000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:52.952 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.490000,2.670000,Suck,106.000000,1,0,-0.000000,0.000000,1,-0.073105,-0.041611,0.000000,-2.388260,-0.039871,0.000000,-0.197000,0.031000,0.069000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.052 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.560000,2.780000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.069962,-0.009369,0.000000,-2.392181,-0.040771,0.000000,0.143000,-0.055000,0.074000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.152 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.460000,2.670000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.008698,-0.060867,0.000000,-2.393860,-0.043045,0.000000,0.109000,0.128000,-0.003000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.252 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.990000,-0.430000,2.700000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.004166,-0.047150,0.000000,-2.394577,-0.045563,0.000000,0.172000,0.127000,-0.059000,FlatInitial,Hold,0,0.000000,0.990000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.352 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.380000,2.610000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.020065,-0.078445,0.000000,-2.394379,-0.049011,0.000000,-0.173000,-0.372000,0.097000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.452 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.370000,2.510000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.017487,-0.077850,0.000000,-2.394226,-0.052368,0.000000,0.038000,0.138000,-0.068000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.552 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.430000,2.510000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.086182,-0.036362,0.000000,-2.398163,-0.055786,0.000000,-0.048000,-0.013000,-0.134000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.652 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.450000,2.490000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.088272,-0.063141,0.000000,-2.401947,-0.057556,0.000000,0.040000,0.086000,0.065000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.752 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.430000,2.510000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.152283,-0.046509,0.000000,-2.408310,-0.060730,0.000000,-0.029000,-0.228000,-0.065000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.852 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.550000,2.520000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.195663,0.004639,0.000000,-2.417084,-0.061417,0.000000,-0.016000,0.237000,0.119000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:53.952 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.670000,2.540000,Suck,105.000000,1,0,-0.000000,0.000000,1,-0.189819,-0.023041,0.000000,-2.426941,-0.061737,0.000000,-0.112000,0.115000,0.052000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.052 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.680000,2.520000,Suck,105.000000,1,0,-0.000000,0.000000,1,-0.210373,0.021744,0.000000,-2.437408,-0.061798,0.000000,-0.165000,-0.058000,0.171000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.153 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.780000,2.510000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.217056,-0.019485,0.000000,-2.447647,-0.062027,0.000000,0.086000,0.102000,-0.088000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.253 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.770000,2.560000,Suck,106.000000,1,0,-0.000000,0.000000,1,-0.159424,-0.038116,0.000000,-2.456665,-0.063477,0.000000,-0.014000,0.072000,-0.005000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.354 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.830000,2.600000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.005188,-0.011688,0.000000,-2.458405,-0.064621,0.000000,-0.145000,-0.030000,0.179000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.455 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.990000,-0.900000,2.610000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.022583,0.003571,0.000000,-2.457733,-0.064529,0.000000,0.139000,-0.061000,-0.080000,FlatInitial,Hold,0,0.000000,0.990000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.558 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.910000,2.590000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.057220,-0.027786,0.000000,-2.455719,-0.065720,0.000000,-0.138000,0.091000,0.002000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.658 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.830000,2.600000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.091003,0.019913,0.000000,-2.451584,-0.065338,0.000000,-0.138000,0.091000,0.002000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.759 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.820000,2.670000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.093262,0.021378,0.000000,-2.448227,-0.064575,0.000000,-0.228000,-0.360000,0.052000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.860 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.720000,2.570000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.048035,-0.030060,0.000000,-2.443909,-0.066040,0.000000,-0.228000,-0.360000,0.052000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:54.960 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.650000,2.600000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.027710,0.027832,0.000000,-2.442734,-0.065536,0.000000,-0.026000,-0.048000,-0.093000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.060 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.580000,2.620000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.038818,0.047028,0.000000,-2.441147,-0.063690,0.000000,-0.025000,-0.020000,-0.005000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.161 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.560000,2.620000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.009750,0.028183,0.000000,-2.440231,-0.061996,0.000000,-0.025000,-0.020000,-0.005000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.262 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.520000,2.600000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.007690,0.035309,0.000000,-2.439713,-0.060623,0.000000,0.042000,0.148000,-0.144000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.362 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.520000,2.600000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.038910,0.012451,0.000000,-2.440765,-0.059692,0.000000,-0.057000,-0.091000,-0.134000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.462 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.740000,2.630000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.041077,0.014160,0.000000,-2.442566,-0.059311,0.000000,-0.003000,-0.024000,0.076000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.562 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.650000,2.630000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.028763,-0.053055,0.000000,-2.444458,-0.060379,0.000000,-0.020000,-0.238000,0.097000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.662 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.660000,2.520000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.034515,-0.051132,0.000000,-2.443710,-0.062744,0.000000,0.207000,0.219000,-0.094000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.763 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.780000,2.550000,Suck,104.000000,1,0,-0.000000,0.000000,1,0.004440,-0.043213,0.000000,-2.442993,-0.065033,0.000000,-0.108000,-0.145000,0.121000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.863 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.780000,2.550000,Suck,104.000000,1,0,-0.000000,0.000000,1,-0.024063,-0.002441,0.000000,-2.443268,-0.065735,0.000000,-0.039000,0.055000,0.083000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:55.963 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.970000,2.650000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.010086,-0.024872,0.000000,-2.443863,-0.066589,0.000000,0.093000,0.000000,-0.049000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.065 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.070000,2.660000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.001205,-0.009460,0.000000,-2.444061,-0.067474,0.000000,0.014000,0.152000,0.125000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.166 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.050000,2.750000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.005188,0.008896,0.000000,-2.444717,-0.067764,0.000000,-0.084000,-0.056000,0.036000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.266 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.130000,2.780000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.045731,0.028076,0.000000,-2.444870,-0.066818,0.000000,-0.091000,-0.083000,0.027000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.367 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.240000,2.740000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.031052,0.088654,0.000000,-2.447174,-0.063339,0.000000,0.012000,0.230000,-0.078000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.468 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.060000,2.730000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.041962,0.115494,0.000000,-2.449631,-0.056610,0.000000,-0.079000,-0.040000,-0.059000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.568 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.990000,2.740000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.110428,-0.003296,0.000000,-2.453522,-0.056183,0.000000,-0.030000,-0.001000,0.021000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.668 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.930000,2.820000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.091125,0.013962,0.000000,-2.458618,-0.055801,0.000000,-0.081000,-0.091000,-0.019000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.769 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.930000,2.760000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.100403,-0.038498,0.000000,-2.463989,-0.056793,0.000000,-0.283000,-0.210000,0.014000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.870 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.850000,2.830000,Suck,104.000000,1,0,-0.000000,0.000000,1,-0.148590,-0.033356,0.000000,-2.470810,-0.058105,0.000000,-0.031000,0.086000,0.039000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:56.970 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.990000,2.800000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.109360,-0.035980,0.000000,-2.477112,-0.059662,0.000000,0.032000,-0.061000,0.076000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.070 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.830000,2.710000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.109360,-0.035980,0.000000,-2.477112,-0.059662,0.000000,0.207000,0.126000,-0.108000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.170 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.810000,2.790000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.085526,-0.002945,0.000000,-2.481567,-0.060883,0.000000,-0.055000,-0.324000,0.026000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.270 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.810000,2.640000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.086639,-0.043976,0.000000,-2.486115,-0.062241,0.000000,0.169000,0.037000,0.113000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.372 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.820000,2.660000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.034073,-0.026535,0.000000,-2.488220,-0.063660,0.000000,0.153000,0.000000,-0.087000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.473 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.860000,2.670000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.066376,-0.015060,0.000000,-2.492599,-0.067078,0.000000,-0.231000,0.082000,0.128000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.574 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-1.060000,2.630000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.066376,-0.015060,0.000000,-2.492599,-0.067078,0.000000,0.077000,-0.050000,-0.013000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.674 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.100000,2.660000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.042557,0.000000,-2.494965,-0.068542,0.000000,-0.113000,0.117000,-0.012000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.774 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.220000,2.700000,Suck,110.000000,1,0,-0.000000,0.000000,1,-0.054367,0.002365,0.000000,-2.496338,-0.069214,0.000000,0.100000,0.130000,-0.081000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.874 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.180000,2.710000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.017838,0.031784,0.000000,-2.498688,-0.068436,0.000000,-0.199000,-0.295000,-0.020000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:57.974 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.990000,-1.120000,2.650000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.002136,0.004181,0.000000,-2.499344,-0.067841,0.000000,0.071000,0.089000,0.015000,FlatInitial,Hold,0,0.000000,0.990000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
