Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:05:54.173 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.761719,-3992.871094,4000.000000,4000.000000,Speed,Speed,-9.500000,0.810000,1.350000,3.000000,102.000000,1,1,0.160000,0.160000,1,-0.000214,0.024200,0.000000,0.476196,-0.461823,0.000000,-0.050000,-0.088000,0.090000,FlatInitial,Hold,0,-0.150000
07:05:54.273 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4010.302734,-3998.876953,4000.000000,4000.000000,Speed,Speed,-14.560000,0.930000,1.310000,3.000000,101.000000,1,1,0.160000,0.160000,1,0.012131,0.000000,0.000000,0.476456,-0.460739,0.000000,-0.012000,-0.006000,0.117000,FlatInitial,Hold,0,-0.081250
07:05:54.378 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4010.156250,-4006.201172,4000.000000,4000.000000,Speed,Speed,-14.560000,0.930000,1.310000,3.000000,100.000000,1,1,0.160000,0.160000,1,0.012131,0.000000,0.000000,0.476456,-0.460739,0.000000,-0.012000,-0.006000,0.117000,FlatInitial,Hold,0,-0.003125
07:05:54.480 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.029297,-4008.837891,4000.000000,4000.000000,Speed,Speed,-18.700000,0.880000,1.460000,3.000000,105.000000,1,1,0.160000,0.160000,1,-0.005692,0.004745,0.000000,0.476318,-0.460403,0.000000,-0.008000,0.058000,0.055000,FlatInitial,Hold,0,0.078125
07:05:54.582 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.710937,-4010.888672,4000.000000,4000.000000,Speed,Speed,-22.340000,0.990000,1.460000,3.000000,101.000000,1,1,-0.160000,-0.160000,1,-0.094055,0.063583,0.000000,0.474823,-0.457001,0.000000,-0.008000,0.058000,0.055000,FlatInitial,Hold,0,0.078125
07:05:54.682 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.271484,-4005.322266,4000.000000,4000.000000,Speed,Speed,-25.730000,0.560000,1.750000,3.000000,103.000000,1,1,-0.160000,-0.160000,1,-0.159317,0.093369,0.000000,0.471863,-0.455215,0.000000,-0.079000,0.043000,-0.041000,FlatInitial,Hold,0,0.259375
07:05:54.783 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.175781,-3995.361328,4000.000000,4000.000000,Speed,Speed,-25.730000,0.560000,1.750000,3.000000,100.000000,1,1,-0.160000,-0.160000,1,-0.159317,0.093369,0.000000,0.471863,-0.455215,0.000000,-0.079000,0.043000,-0.041000,FlatInitial,Hold,0,0.309375
07:05:54.884 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.125000,-3997.851562,4000.000000,4000.000000,Speed,Speed,-20.220000,0.260000,2.020000,3.000000,101.000000,1,1,-0.160000,-0.160000,1,-0.210526,0.009781,0.000000,0.448944,-0.446091,0.000000,0.076000,-0.048000,-0.018000,FlatInitial,Hold,0,0.265625
07:05:54.985 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.513672,-3999.023437,4000.000000,4000.000000,Speed,Speed,-17.890000,0.210000,2.130000,3.000000,101.000000,1,1,-0.160000,-0.160000,1,-0.198227,0.013214,0.000000,0.436478,-0.445877,0.000000,0.055000,0.017000,-0.050000,FlatInitial,Hold,0,0.209375
07:05:55.086 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.074219,-3998.876953,4000.000000,4000.000000,Speed,Speed,-17.890000,0.210000,2.130000,3.000000,102.000000,1,1,-0.160000,-0.160000,1,-0.198227,0.013214,0.000000,0.436478,-0.445877,0.000000,0.055000,0.017000,-0.050000,FlatInitial,Hold,0,0.143750
07:05:55.187 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.781250,-4004.296875,4000.000000,4000.000000,Speed,Speed,-13.470000,0.080000,2.170000,3.000000,101.000000,1,1,-0.160000,-0.160000,1,-0.014999,0.023285,0.000000,0.432236,-0.444870,0.000000,0.042000,0.051000,0.047000,FlatInitial,Hold,0,0.068750
07:05:55.288 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.488281,-4010.595703,4000.000000,4000.000000,Speed,Speed,-6.960000,0.080000,2.220000,3.000000,101.000000,1,1,-0.160000,-0.160000,1,0.016617,0.055374,0.000000,0.432541,-0.441498,0.000000,-0.074000,-0.005000,0.091000,FlatInitial,Hold,0,-0.006250
07:05:55.389 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.341797,-4010.449219,4000.000000,4000.000000,Speed,Speed,-6.960000,0.080000,2.220000,3.000000,101.000000,1,1,0.160000,0.160000,1,0.000000,0.065460,0.000000,0.432739,-0.439713,0.000000,0.008000,0.002000,-0.132000,FlatInitial,Hold,0,-0.090625
07:05:55.492 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.730469,-4001.806641,4000.000000,4000.000000,Speed,Speed,-2.560000,0.690000,1.670000,3.000000,101.000000,1,1,0.160000,0.160000,1,0.130753,-0.016678,0.000000,0.435242,-0.437943,0.000000,0.316000,-0.199000,0.243000,FlatInitial,Hold,0,-0.187500
07:05:55.592 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3989.355469,-4001.220703,4000.000000,4000.000000,Speed,Speed,-2.560000,0.690000,1.670000,3.000000,104.000000,1,1,0.160000,0.160000,1,0.209671,-0.088181,0.000000,0.443192,-0.440948,0.000000,0.102000,-0.058000,-0.035000,FlatInitial,Hold,0,-0.268750
07:05:55.693 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3988.623047,-3999.316406,4000.000000,4000.000000,Speed,Speed,-5.300000,1.060000,1.500000,3.000000,101.000000,1,1,0.160000,0.160000,1,0.280518,-0.122879,0.000000,0.461304,-0.448532,0.000000,0.044000,0.022000,-0.069000,FlatInitial,Hold,0,-0.246875
07:05:55.793 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3994.042969,-3998.730469,4000.000000,4000.000000,Speed,Speed,-7.820000,0.990000,1.520000,3.000000,101.000000,1,1,0.160000,0.160000,1,0.288910,-0.116959,0.000000,0.475540,-0.454742,0.000000,0.051000,0.018000,0.063000,FlatInitial,Hold,0,-0.193750
07:05:55.893 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.144531,-3999.169922,4000.000000,4000.000000,Speed,Speed,-10.460000,1.110000,1.520000,3.000000,100.000000,1,1,0.160000,0.160000,1,0.317612,-0.107162,0.000000,0.487885,-0.459015,0.000000,-0.012000,-0.048000,0.020000,FlatInitial,Hold,0,-0.134375
07:05:55.996 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4002.978516,-3995.800781,4000.000000,4000.000000,Speed,Speed,-15.340000,1.140000,1.530000,3.000000,108.000000,1,1,0.160000,0.160000,1,0.280685,0.000000,0.000000,0.502686,-0.462296,0.000000,-0.003000,-0.036000,0.080000,FlatInitial,Hold,0,-0.068750
07:05:56.097 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.908203,-3995.947266,4000.000000,4000.000000,Speed,Speed,-15.340000,1.140000,1.530000,3.000000,113.000000,1,1,0.160000,0.160000,1,0.297745,0.000000,0.000000,0.514191,-0.462219,0.000000,0.014000,-0.011000,0.028000,FlatInitial,Hold,0,-0.068750
07:05:56.198 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4010.302734,-3998.144531,4000.000000,4000.000000,Speed,Speed,-18.320000,1.110000,1.510000,3.000000,100.000000,1,1,0.160000,0.160000,1,0.290192,0.004013,0.000000,0.529114,-0.462067,0.000000,-0.004000,-0.070000,-0.095000,FlatInitial,Hold,0,0.062500
07:05:56.299 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4011.328125,-4002.392578,4000.000000,4000.000000,Speed,Speed,-22.090000,1.220000,1.520000,3.000000,105.000000,1,1,-0.160000,-0.160000,1,0.299103,0.004089,0.000000,0.549545,-0.462128,0.000000,-0.018000,-0.093000,0.148000,FlatInitial,Hold,0,0.134375
07:05:56.404 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.666016,-3994.335937,4000.000000,4000.000000,Speed,Speed,-24.590000,1.190000,1.550000,3.000000,101.000000,1,1,-0.160000,-0.160000,1,-0.072052,0.005264,0.000000,0.548538,-0.462112,0.000000,-0.136000,0.002000,-0.052000,FlatInitial,Hold,0,0.215625
07:05:56.503 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.175781,-3988.769531,4000.000000,4000.000000,Speed,Speed,-24.000000,0.600000,2.020000,3.000000,100.000000,1,1,-0.160000,-0.160000,1,-0.177353,0.028458,0.000000,0.541000,-0.460983,0.000000,-0.015000,-0.041000,0.008000,FlatInitial,Hold,0,0.284375
07:05:56.603 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.902344,-3997.412109,4000.000000,4000.000000,Speed,Speed,-21.870000,0.450000,2.110000,3.000000,103.000000,1,1,-0.160000,-0.160000,1,0.000000,0.037521,0.000000,0.532440,-0.458649,0.000000,0.003000,0.116000,0.060000,FlatInitial,Hold,0,0.265625
07:05:56.703 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.679687,-4005.615234,4000.000000,4000.000000,Speed,Speed,-19.270000,0.460000,2.140000,3.000000,111.000000,1,1,-0.160000,-0.160000,1,-0.004684,0.060104,0.000000,0.532394,-0.456665,0.000000,-0.036000,0.062000,-0.055000,FlatInitial,Hold,0,0.209375
07:05:56.807 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3990.673828,-4010.302734,4000.000000,4000.000000,Speed,Speed,-15.860000,0.390000,2.260000,3.000000,115.000000,1,0,-0.000000,0.000000,1,-0.008179,0.078659,0.000000,0.532074,-0.452988,0.000000,0.034000,0.051000,0.022000,FlatInitial,Hold,0,0.150000
07:05:56.906 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3990.966797,-4010.888672,4000.000000,4000.000000,Speed,Speed,-13.330000,0.330000,2.290000,3.000000,102.000000,1,0,0.173228,-0.173228,1,-0.010681,0.092819,0.000000,0.531525,-0.448456,0.000000,0.038000,-0.050000,-0.027000,FlatInitial,Hold,0,0.081250
07:05:57.006 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3995.214844,-4010.302734,4000.000000,4000.000000,Speed,Speed,-10.890000,0.630000,2.140000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.093475,0.059891,0.000000,0.533508,-0.444489,0.000000,0.177000,-0.125000,-0.117000,FlatInitial,Hold,0,0.081250
07:05:57.112 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3995.800781,-4004.882812,4000.000000,4000.000000,Speed,Speed,-12.050000,0.970000,1.800000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.134415,0.031006,0.000000,0.542358,-0.442322,0.000000,0.015000,-0.029000,0.100000,FlatInitial,Hold,0,0.081250
07:05:57.212 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4008.544922,-4009.716797,4000.000000,4000.000000,Speed,Speed,-12.430000,0.920000,1.990000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.019211,0.043762,0.000000,0.542130,-0.441071,0.000000,-0.031000,-0.009000,-0.136000,FlatInitial,Hold,0,0.081250
07:05:57.313 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4016.162109,-4009.716797,4000.000000,4000.000000,Speed,Speed,-12.180000,0.870000,1.940000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.018066,0.030807,0.000000,0.540237,-0.439224,0.000000,0.080000,-0.020000,-0.084000,FlatInitial,Hold,0,0.081250
07:05:57.415 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4017.187500,-4013.085937,4000.000000,4000.000000,Speed,Speed,-12.200000,0.880000,1.910000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.015030,0.019806,0.000000,0.539902,-0.438156,0.000000,0.005000,0.031000,0.044000,FlatInitial,Hold,0,0.081250
07:05:57.515 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.964844,-4009.570312,4000.000000,4000.000000,Speed,Speed,-12.260000,0.980000,1.940000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.010620,0.018616,0.000000,0.540314,-0.437225,0.000000,-0.018000,-0.035000,0.062000,FlatInitial,Hold,0,0.081250
07:05:57.615 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.964844,-4009.570312,4000.000000,4000.000000,Speed,Speed,-12.180000,0.940000,1.970000,3.000000,114.000000,1,0,-0.000000,0.000000,1,0.016663,0.000000,0.000000,0.540863,-0.436783,0.000000,-0.011000,0.017000,-0.075000,FlatInitial,Hold,0,0.081250
07:05:57.715 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.519531,-4007.519531,4000.000000,4000.000000,Speed,Speed,-12.200000,0.970000,2.030000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.021286,0.006943,0.000000,0.542404,-0.436691,0.000000,0.009000,0.000000,0.060000,FlatInitial,Hold,0,0.081250
07:05:57.818 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4002.246094,-4011.035156,4000.000000,4000.000000,Speed,Speed,-12.200000,1.010000,2.060000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.024475,0.021530,0.000000,0.543198,-0.436188,0.000000,-0.007000,0.019000,0.054000,FlatInitial,Hold,0,0.081250
07:05:57.919 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.705078,-4006.054687,4000.000000,4000.000000,Speed,Speed,-12.200000,1.000000,2.110000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.004135,0.030365,0.000000,0.542999,-0.434769,0.000000,-0.046000,-0.004000,-0.091000,FlatInitial,Hold,0,0.081250
07:05:58.020 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.437500,-4004.882812,4000.000000,4000.000000,Speed,Speed,-12.200000,0.990000,2.100000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.012589,0.000351,0.000000,0.542587,-0.434464,0.000000,-0.062000,0.008000,-0.111000,FlatInitial,Hold,0,0.081250
07:05:58.121 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.437500,-4002.685547,4000.000000,4000.000000,Speed,Speed,-12.200000,1.010000,2.150000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.022095,0.009109,0.000000,0.541290,-0.434265,0.000000,-0.057000,-0.014000,-0.088000,FlatInitial,Hold,0,0.081250
07:05:58.221 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.634766,-4000.341797,4000.000000,4000.000000,Speed,Speed,-12.200000,0.990000,2.200000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.025314,0.000000,0.000000,0.540268,-0.434158,0.000000,-0.058000,0.014000,-0.086000,FlatInitial,Hold,0,0.081250
07:05:58.321 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4004.736328,-3995.507812,4000.000000,4000.000000,Speed,Speed,-12.190000,0.990000,2.240000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.033783,0.000000,0.000000,0.538345,-0.434158,0.000000,-0.042000,0.004000,-0.072000,FlatInitial,Hold,0,0.081250
07:05:58.421 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4008.105469,-3996.093750,4000.000000,4000.000000,Speed,Speed,-12.200000,0.970000,2.240000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.042053,0.002884,0.000000,0.536819,-0.434143,0.000000,-0.048000,0.009000,-0.066000,FlatInitial,Hold,0,0.081250
07:05:58.521 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4011.474609,-3998.583984,4000.000000,4000.000000,Speed,Speed,-12.190000,0.950000,2.250000,3.000000,105.000000,1,0,-0.000000,0.000000,1,-0.047699,0.010361,0.000000,0.534729,-0.433670,0.000000,-0.055000,0.006000,-0.023000,FlatInitial,Hold,0,0.081250
07:05:58.622 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4008.544922,-3999.462891,4000.000000,4000.000000,Speed,Speed,-12.190000,0.900000,2.190000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.065903,-0.010391,0.000000,0.531784,-0.433914,0.000000,-0.009000,-0.034000,0.092000,FlatInitial,Hold,0,0.081250
07:05:58.723 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.615234,-4003.710937,4000.000000,4000.000000,Speed,Speed,-12.190000,0.860000,2.190000,3.000000,104.000000,1,0,-0.000000,0.000000,1,-0.025421,-0.021088,0.000000,0.530945,-0.434982,0.000000,-0.028000,-0.033000,-0.046000,FlatInitial,Hold,0,0.081250
07:05:58.824 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4004.150391,-4006.054687,4000.000000,4000.000000,Speed,Speed,-12.190000,0.850000,2.180000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.031326,-0.035141,0.000000,0.529739,-0.436050,0.000000,-0.052000,0.009000,0.120000,FlatInitial,Hold,0,0.081250
07:05:58.925 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.806641,-4009.277344,4000.000000,4000.000000,Speed,Speed,-12.190000,0.790000,2.140000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.008850,-0.014496,0.000000,0.528397,-0.436462,0.000000,-0.023000,-0.037000,0.118000,FlatInitial,Hold,0,0.081250
07:05:59.026 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.316406,-4009.570312,4000.000000,4000.000000,Speed,Speed,-12.180000,0.740000,2.060000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.020554,-0.032974,0.000000,0.527664,-0.437714,0.000000,-0.054000,-0.019000,-0.015000,FlatInitial,Hold,0,0.081250
07:05:59.127 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.533203,-4004.296875,4000.000000,4000.000000,Speed,Speed,-12.180000,0.710000,2.050000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.022903,0.000000,0.000000,0.526611,-0.438049,0.000000,-0.013000,-0.050000,-0.039000,FlatInitial,Hold,0,0.081250
07:05:59.229 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.412109,-4000.341797,4000.000000,4000.000000,Speed,Speed,-12.190000,0.690000,2.040000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.034378,-0.011169,0.000000,0.525116,-0.438461,0.000000,0.004000,0.030000,0.003000,FlatInitial,Hold,0,0.081250
07:05:59.329 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.169922,-3999.462891,4000.000000,4000.000000,Speed,Speed,-12.190000,0.660000,2.040000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.010742,-0.005722,0.000000,0.524826,-0.438568,0.000000,-0.041000,-0.019000,-0.048000,FlatInitial,Hold,0,0.081250
07:05:59.430 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4002.978516,-3999.462891,4000.000000,4000.000000,Speed,Speed,-12.180000,0.640000,2.030000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.027008,-0.003433,0.000000,0.523834,-0.438690,0.000000,-0.024000,-0.021000,0.115000,FlatInitial,Hold,0,0.081250
07:05:59.530 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.468750,-3999.755859,4000.000000,4000.000000,Speed,Speed,-12.180000,0.590000,2.020000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.004181,-0.010605,0.000000,0.523056,-0.439148,0.000000,-0.005000,-0.029000,0.101000,FlatInitial,Hold,0,0.081250
07:05:59.630 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.787109,-3997.998047,4000.000000,4000.000000,Speed,Speed,-12.180000,0.580000,1.990000,3.000000,108.000000,1,0,-0.000000,0.000000,1,-0.016785,-0.019180,0.000000,0.522598,-0.439896,0.000000,-0.041000,-0.021000,-0.021000,FlatInitial,Hold,0,0.081250
07:05:59.731 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.666016,-3997.558594,4000.000000,4000.000000,Speed,Speed,-12.180000,0.550000,1.990000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.024078,0.000000,0.000000,0.521500,-0.440735,0.000000,0.018000,-0.016000,-0.035000,FlatInitial,Hold,0,0.081250
07:05:59.832 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.494141,-3996.972656,4000.000000,4000.000000,Speed,Speed,-12.180000,0.500000,1.970000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.032181,0.000000,0.000000,0.520065,-0.440765,0.000000,0.026000,0.010000,-0.032000,FlatInitial,Hold,0,0.081250
07:05:59.932 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.322266,-3998.730469,4000.000000,4000.000000,Speed,Speed,-12.190000,0.490000,1.980000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.042679,-0.011826,0.000000,0.518127,-0.441116,0.000000,0.023000,-0.019000,-0.041000,FlatInitial,Hold,0,0.081250
07:06:00.032 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4004.589844,-4001.220703,4000.000000,4000.000000,Speed,Speed,-12.190000,0.470000,1.920000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.042984,-0.027130,0.000000,0.516006,-0.442078,0.000000,-0.015000,-0.004000,-0.047000,FlatInitial,Hold,0,0.081250
07:06:00.133 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.902344,-4002.978516,4000.000000,4000.000000,Speed,Speed,-12.190000,0.460000,1.930000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.049759,-0.006271,0.000000,0.513596,-0.442551,0.000000,0.026000,0.015000,-0.038000,FlatInitial,Hold,0,0.081250
07:06:00.235 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3995.947266,-4003.417969,4000.000000,4000.000000,Speed,Speed,-12.190000,0.460000,1.880000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.051285,-0.020035,0.000000,0.511154,-0.443253,0.000000,0.012000,-0.012000,-0.042000,FlatInitial,Hold,0,0.081250
07:06:00.335 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3992.871094,-4001.074219,4000.000000,4000.000000,Speed,Speed,-12.190000,0.450000,1.830000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.005203,-0.015259,0.000000,0.510956,-0.443558,0.000000,0.000000,-0.030000,-0.030000,FlatInitial,Hold,0,0.081250
07:06:00.436 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3990.820312,-4003.271484,4000.000000,4000.000000,Speed,Speed,-12.190000,0.420000,1.790000,3.000000,104.000000,1,0,-0.000000,0.000000,1,-0.010086,0.000000,0.000000,0.510483,-0.444229,0.000000,-0.022000,-0.024000,0.128000,FlatInitial,Hold,0,0.081250
07:06:00.536 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3990.673828,-4006.640625,4000.000000,4000.000000,Speed,Speed,-12.190000,0.420000,1.740000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.016693,-0.018250,0.000000,0.509857,-0.444763,0.000000,-0.035000,-0.033000,0.149000,FlatInitial,Hold,0,0.081250
07:06:00.636 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.896484,-4007.519531,4000.000000,4000.000000,Speed,Speed,-12.180000,0.400000,1.720000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.026260,0.000000,0.000000,0.508652,-0.446182,0.000000,-0.032000,0.002000,0.112000,FlatInitial,Hold,0,0.081250
07:06:00.738 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.240234,-4003.271484,4000.000000,4000.000000,Speed,Speed,-12.180000,0.400000,1.700000,3.000000,104.000000,1,1,-0.160000,-0.160000,1,-0.025970,-0.000198,0.000000,0.507324,-0.446167,0.000000,-0.024000,-0.029000,0.110000,FlatInitial,Hold,0,0.081250
07:06:00.838 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.316406,-4002.099609,4000.000000,4000.000000,Speed,Speed,-12.180000,0.400000,1.700000,3.000000,103.000000,1,1,-0.160000,-0.160000,1,-0.025970,-0.000198,0.000000,0.507324,-0.446167,0.000000,-0.024000,-0.029000,0.110000,FlatInitial,Hold,0,-0.025000
07:06:00.938 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.169922,-3989.941406,4000.000000,4000.000000,Speed,Speed,-10.330000,0.160000,1.810000,3.000000,105.000000,1,1,0.160000,0.160000,1,-0.088974,-0.023712,0.000000,0.500076,-0.446564,0.000000,0.269000,-0.144000,0.128000,FlatInitial,Hold,0,-0.025000
07:06:01.039 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3995.361328,-3983.935547,4000.000000,4000.000000,Speed,Speed,-11.040000,0.510000,1.550000,3.000000,102.000000,1,1,0.160000,0.160000,1,-0.088974,-0.023712,0.000000,0.500076,-0.446564,0.000000,0.269000,-0.144000,0.128000,FlatInitial,Hold,0,-0.031250
07:06:01.139 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3990.380859,-3989.941406,4000.000000,4000.000000,Speed,Speed,-11.040000,0.510000,1.550000,3.000000,103.000000,1,1,0.160000,0.160000,1,0.041214,-0.004089,0.000000,0.500153,-0.450546,0.000000,0.075000,-0.029000,0.251000,FlatInitial,Hold,0,-0.068750
07:06:01.241 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.750000,-3989.941406,4000.000000,4000.000000,Speed,Speed,-15.380000,0.580000,1.620000,3.000000,101.000000,1,1,0.160000,0.160000,1,0.046371,0.006714,0.000000,0.502213,-0.450485,0.000000,-0.139000,0.042000,-0.018000,FlatInitial,Hold,0,-0.053125
07:06:01.341 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.781250,-3989.355469,4000.000000,4000.000000,Speed,Speed,-15.380000,0.580000,1.620000,3.000000,103.000000,1,1,0.160000,0.160000,1,-0.012024,0.000000,0.000000,0.502151,-0.449539,0.000000,0.046000,-0.013000,-0.053000,FlatInitial,Hold,0,-0.006250
07:06:01.441 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.322266,-3994.042969,4000.000000,4000.000000,Speed,Speed,-19.020000,0.680000,1.710000,3.000000,100.000000,1,1,-0.160000,-0.160000,1,-0.035767,0.000000,0.000000,0.501175,-0.448410,0.000000,0.046000,-0.013000,-0.053000,FlatInitial,Hold,0,0.050000
